ID,Insects,Crop,Soil,Category_of_Toxicant,Does_count,Number_of_Weeks_Used,Number_Weeks_does_not used,Season,Crop_status
1,1786,Food,silt,2,20,40,5,1,0
2,1786,Food,silt,2,10,,23,1,0
3,1786,Food,silt,2,10,26,20,3,0
4,1786,Food,silt,2,10,27,15,2,0
5,1785,Food,silt,2,10,37,10,1,0
6,1785,Food,silt,2,15,17,23,3,0
7,1785,Food,silt,2,15,17,25,2,0
8,1786,Food,silt,2,15,24,23,1,0
9,1785,Food,silt,2,15,40,7,2,0
10,1785,Food,silt,2,15,42,15,2,0
11,1785,Food,silt,2,20,20,22,2,0
12,1785,Food,silt,2,20,29,15,1,0
13,1786,Food,silt,2,20,30,6,2,0
14,1786,Food,silt,2,20,,10,2,0
15,1785,Food,silt,2,30,29,19,2,0
16,1785,Food,silt,2,30,34,10,1,0
17,1785,Food,silt,2,35,33,20,1,0
18,1785,Food,silt,2,40,16,27,2,0
19,1785,Food,silt,2,40,29,23,3,0
20,1785,Food,silt,2,40,,17,1,0
21,1785,Food,silt,2,40,44,13,2,0
22,1785,Food,silt,2,50,39,12,2,0
23,1786,Food,silt,2,60,37,14,2,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,1898,Food,silt,2,25,10,30,3,0
2,1898,Food,silt,2,5,13,31,1,0
3,1898,Food,silt,2,5,15,31,2,0
4,1898,Food,silt,2,5,20,32,2,0
5,1898,Food,silt,2,10,6,36,2,0
6,1898,Food,silt,2,10,,30,1,0
7,1898,Food,silt,2,10,18,26,3,0
8,1898,Food,silt,2,10,23,19,2,0
9,1898,Food,silt,2,10,23,26,1,0
10,1898,Food,silt,2,10,30,15,2,0
11,1898,Food,silt,2,10,33,8,2,0
12,1898,Food,silt,2,10,34,16,2,0
13,1898,Food,silt,2,10,37,8,2,0
14,1898,Food,silt,2,10,46,7,2,0
15,1898,Food,silt,2,15,30,12,3,0
16,1898,Food,silt,2,15,,14,2,0
17,1898,Food,silt,2,15,42,1,2,0
18,1898,Food,silt,2,20,12,31,2,0
19,1898,Food,silt,2,20,15,28,3,0
20,1898,Food,silt,2,20,15,31,1,0
21,1898,Food,silt,2,20,38,11,2,0
22,1898,Food,silt,2,20,42,7,1,0
23,1898,Food,silt,2,20,45,6,2,0
24,1898,Food,silt,2,25,30,18,1,0
25,1898,Food,silt,2,30,24,26,1,0
26,1898,Food,silt,2,30,27,22,2,0
27,1898,Food,silt,2,30,,8,3,0
28,1898,Food,silt,2,40,34,14,2,0
29,1898,Food,silt,2,40,,16,1,0
30,1898,Food,silt,2,45,20,19,1,0
31,1898,Food,silt,2,60,35,15,1,0
,,,,,,,,,
,,,,,,,,,
1,2015,Food,silt,2,10,32,17,1,0
2,2015,Food,silt,2,15,28,18,1,0
3,2016,Food,silt,2,15,30,7,2,0
4,2016,Food,silt,2,20,16,28,1,0
5,2015,Food,silt,2,20,18,32,2,0
6,2015,Food,silt,2,20,20,17,2,0
7,2016,Food,silt,2,20,25,17,2,0
8,2015,Food,silt,2,20,25,23,2,0
9,2015,Food,silt,2,20,26,22,1,0
10,2016,Food,silt,2,20,45,4,1,0
11,2015,Food,silt,2,30,33,19,3,0
12,2015,Food,silt,2,30,46,8,2,0
13,2015,Food,silt,2,40,22,12,1,0
14,2015,Food,silt,2,40,31,17,1,0
15,2015,Food,silt,2,60,21,29,3,0
16,2016,Food,silt,2,80,32,7,1,0
17,2016,Food,silt,2,80,37,12,2,0
,,,,,,,,,
1,2015,Food,silt,2,10,34,15,2,2
2,2139,Food,silt,2,5,19,38,3,0
3,2139,Food,silt,2,10,,24,2,0
4,2139,Food,silt,2,15,28,23,1,0
5,2139,Food,silt,2,15,31,15,2,0
6,2139,Food,silt,2,15,35,8,2,0
7,2139,Food,silt,2,20,28,22,2,0
8,2138,Food,silt,2,20,37,13,3,0
9,2139,Food,silt,2,30,5,38,2,0
10,2138,Food,silt,2,30,11,35,3,0
11,2138,Food,silt,2,30,15,26,2,0
12,2139,Food,silt,2,30,48,5,2,0
13,2138,Food,silt,2,40,32,8,2,0
14,2139,Food,silt,2,50,40,11,2,0
15,2139,Food,silt,2,50,47,5,2,0
16,2138,Food,silt,2,60,31,21,1,0
,,,,,,,,,
,,,,,,,,,
1,2138,Food,silt,2,40,29,20,2,2
2,2267,Food,silt,2,5,20,19,2,0
3,2267,Food,silt,2,5,37,18,2,0
4,2267,Food,silt,2,10,54,7,2,0
5,2267,Food,silt,2,15,,33,1,0
6,2267,Food,silt,2,15,,11,1,0
7,2267,Food,silt,2,15,31,19,3,0
8,2267,Food,silt,2,20,24,18,2,0
9,2267,Food,silt,2,20,25,7,1,0
10,2267,Food,silt,2,20,33,20,2,0
11,2267,Food,silt,2,20,38,16,3,0
12,2267,Food,silt,2,20,41,9,2,0
13,2267,Food,silt,2,20,45,9,2,0
14,2267,Food,silt,2,20,51,2,1,0
15,2267,Food,silt,2,25,,20,1,0
16,2267,Food,silt,2,25,,11,3,0
17,2267,Food,silt,2,30,,17,2,0
18,2267,Food,silt,2,30,25,19,2,0
19,2267,Food,silt,2,30,42,15,1,0
20,2267,Food,silt,2,40,30,14,2,0
21,2267,Food,silt,2,40,39,9,3,0
22,2267,Food,silt,2,40,48,9,1,0
23,2267,Food,silt,2,50,44,5,1,0
24,2267,Food,silt,2,60,44,13,1,0
25,2267,Food,silt,2,60,45,9,2,0
26,2267,Food,silt,2,80,33,24,2,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,2401,Food,silt,2,10,30,14,3,0
2,2401,Food,silt,2,40,44,10,2,0
3,2401,Food,silt,2,10,28,32,3,0
4,2402,Food,silt,2,10,44,4,2,0
5,2401,Food,silt,2,15,45,5,2,0
6,2401,Food,silt,2,20,29,1,2,0
7,2401,Food,silt,2,20,30,15,2,0
8,2401,Food,silt,2,20,55,5,3,0
9,2402,Food,silt,2,30,43,11,2,0
10,2402,Food,silt,2,30,50,10,1,0
11,2401,Food,silt,2,40,,19,3,0
12,2401,Food,silt,2,40,35,10,1,0
13,2402,Food,silt,2,40,44,15,1,0
14,2401,Food,silt,2,40,48,5,2,0
15,2401,Food,silt,2,60,45,10,1,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,2542,Food,silt,2,10,20,30,2,0
2,2542,Food,silt,2,10,28,21,2,0
3,2542,Food,silt,2,15,31,15,2,0
4,2542,Food,silt,2,15,35,9,2,0
5,2541,Food,silt,2,20,16,41,3,0
6,2541,Food,silt,2,20,24,19,2,0
7,2541,Food,silt,2,20,32,16,1,0
8,2541,Food,silt,2,20,32,21,2,0
9,2541,Food,silt,2,20,41,11,1,0
10,2541,Food,silt,2,25,39,13,2,0
11,2541,Food,silt,2,30,26,23,3,0
12,2542,Food,silt,2,30,32,17,1,0
13,2541,Food,silt,2,40,13,36,3,0
14,2542,Food,silt,2,40,25,26,1,0
15,2542,Food,silt,2,40,50,3,2,0
16,2542,Food,silt,2,40,51,2,1,0
17,2541,Food,silt,2,50,30,13,2,0
18,2541,Food,silt,2,80,40,19,2,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,2688,Food,silt,2,10,21,29,2,0
2,2687,Food,silt,2,15,10,37,3,0
3,2688,Food,silt,2,20,,20,3,0
4,2688,Food,silt,2,20,48,6,2,0
5,2687,Food,silt,2,20,50,6,2,0
6,2688,Food,silt,2,40,28,27,2,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,2840,Food,silt,2,10,,29,1,0
2,2840,Food,silt,2,10,26,26,2,0
3,2840,Food,silt,2,10,,13,1,0
4,2840,Food,silt,2,20,44,5,2,0
5,2840,Food,silt,2,20,,11,1,0
6,2840,Food,silt,2,25,33,23,2,0
7,2840,Food,silt,2,30,25,30,2,0
8,2840,Food,silt,2,30,38,20,2,0
9,2840,Food,silt,2,30,47,8,2,0
10,2840,Food,silt,2,50,20,38,2,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,2999,Food,silt,2,20,30,22,3,0
2,2999,Food,silt,2,5,12,35,1,0
3,2999,Food,silt,2,20,27,39,3,0
4,2999,Food,silt,2,30,,44,1,0
5,2999,Food,silt,2,40,45,9,1,0
6,2999,Food,silt,2,60,45,6,3,0
,,,,,,,,,
1,3164,Food,silt,2,10,22,35,1,0
2,3164,Food,silt,2,10,24,20,3,0
3,3164,Food,silt,2,10,37,13,2,0
4,3165,Food,silt,2,20,15,15,2,0
5,3164,Food,silt,2,20,21,44,2,0
6,3165,Food,silt,2,20,,35,3,0
7,3164,Food,silt,2,20,34,18,1,0
8,3164,Food,silt,2,50,30,18,2,0
,,,,,,,,,
,,,,,,,,,
1,3337,Food,silt,2,30,,27,2,0
2,3337,Food,silt,2,10,25,31,3,0
3,3337,Food,silt,2,10,31,6,2,0
4,3337,Food,silt,2,20,11,46,2,0
5,3336,Food,silt,2,20,22,36,2,0
6,3336,Food,silt,2,20,34,20,2,0
7,3337,Food,silt,2,20,40,11,1,0
8,3336,Food,silt,2,30,21,10,1,0
9,3336,Food,silt,2,30,29,31,2,0
10,3336,Food,silt,2,60,48,2,2,0
,,,,,,,,,
1,3516,Food,silt,2,15,10,42,3,0
2,3516,Food,silt,2,15,43,9,3,0
3,3516,Food,silt,2,30,37,25,2,0
,,,,,,,,,
,,,,,,,,,
1,3702,Food,silt,2,60,49,13,1,0
2,3702,Food,silt,2,5,30,18,3,0
3,3702,Food,silt,2,20,,10,2,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,3702,Food,silt,2,60,39,23,2,2
2,3895,Food,silt,2,10,,34,2,0
3,3895,Food,silt,2,15,25,29,2,0
4,4096,Food,silt,2,5,50,15,2,0
5,4097,Food,silt,2,10,35,20,2,0
6,4097,Food,silt,2,30,41,22,1,0
7,4096,Food,silt,2,40,37,26,1,0
,,,,,,,,,
1,150,Feed,clay,2,20,20,1,1,0
2,150,Feed,clay,2,30,,5,3,0
3,188,Feed,clay,2,20,15,5,2,0
4,209,Feed,clay,2,10,14,8,1,0
5,232,Feed,clay,2,20,15,6,2,0
6,232,Feed,clay,2,5,15,5,2,0
7,231,Feed,clay,2,20,10,2,1,0
8,232,Feed,clay,2,40,20,7,2,0
,,,,,,,,,
1,257,Feed,clay,2,20,16,4,2,0
2,256,Feed,clay,2,20,21,0,2,0
3,257,Feed,clay,2,30,17,7,1,0
4,257,Feed,clay,2,30,19,3,1,0
5,312,Feed,clay,2,5,20,5,1,0
6,312,Feed,clay,2,10,10,2,2,0
7,311,Feed,clay,2,10,14,10,1,0
8,311,Feed,clay,2,10,15,2,2,0
9,312,Feed,clay,2,20,11,8,2,0
10,312,Feed,clay,2,30,20,0,2,0
11,342,Feed,clay,2,5,9,9,2,0
12,342,Feed,clay,2,5,20,1,2,0
13,342,Feed,clay,2,20,14,10,3,0
14,342,Feed,clay,2,20,27,1,2,0
15,342,Feed,clay,2,30,16,6,1,0
16,342,Feed,clay,2,30,19,8,2,0
17,342,Feed,clay,2,40,16,11,2,0
18,342,Feed,clay,2,60,15,13,2,0
19,375,Feed,clay,2,10,13,14,2,0
20,375,Feed,clay,2,10,,6,2,0
21,375,Feed,clay,2,10,20,6,2,0
22,375,Feed,clay,2,20,,12,3,0
23,375,Feed,clay,2,40,27,1,2,0
24,410,Feed,clay,2,10,18,12,2,0
25,411,Feed,clay,2,10,23,3,2,0
26,411,Feed,clay,2,20,24,3,2,0
27,410,Feed,clay,2,40,19,9,2,0
28,411,Feed,clay,2,40,27,2,3,0
29,410,Feed,clay,2,50,30,2,2,0
30,410,Feed,clay,2,60,28,4,1,0
31,410,Feed,clay,2,60,30,1,2,0
32,448,Feed,clay,2,20,16,11,2,0
33,448,Feed,clay,2,20,18,14,2,0
34,448,Feed,clay,2,20,25,6,2,0
35,448,Feed,clay,2,25,19,5,1,0
36,448,Feed,clay,2,30,,0,2,0
37,448,Feed,clay,2,30,28,0,2,0
38,448,Feed,clay,2,40,,5,1,0
39,448,Feed,clay,2,40,30,2,1,0
40,488,Feed,clay,2,15,19,12,2,0
41,488,Feed,clay,2,5,17,12,1,0
42,488,Feed,clay,2,5,31,1,2,0
43,489,Feed,clay,2,10,7,7,3,0
44,488,Feed,clay,2,10,16,12,3,0
45,488,Feed,clay,2,10,19,12,1,0
46,488,Feed,clay,2,10,20,5,3,0
47,488,Feed,clay,2,20,12,9,2,0
48,488,Feed,clay,2,20,,14,1,0
49,488,Feed,clay,2,20,24,4,3,0
50,489,Feed,clay,2,30,15,12,1,0
51,488,Feed,clay,2,30,,4,2,0
52,489,Feed,clay,2,40,24,5,2,0
,,,,,,,,,
1,531,Feed,clay,2,15,10,8,1,0
2,531,Feed,clay,2,15,20,1,3,0
3,531,Feed,clay,2,40,15,3,2,0
4,531,Feed,clay,2,40,15,5,2,0
5,531,Feed,clay,2,40,,3,2,0
6,577,Feed,clay,2,20,13,15,3,0
7,577,Feed,clay,2,20,14,18,1,0
8,577,Feed,clay,2,20,,12,2,0
9,577,Feed,clay,2,20,,3,1,0
10,577,Feed,clay,2,25,22,11,2,0
11,577,Feed,clay,2,30,15,9,1,0
,,,,,,,,,
1,625,Feed,clay,2,10,19,10,2,0
2,625,Feed,clay,2,10,,7,2,0
3,625,Feed,clay,2,10,25,11,2,0
4,625,Feed,clay,2,15,22,7,1,0
5,626,Feed,clay,2,15,22,11,2,0
6,625,Feed,clay,2,30,20,8,1,0
7,626,Feed,clay,2,40,21,16,1,0
8,625,Feed,clay,2,50,11,16,1,0
9,626,Feed,clay,2,60,15,18,2,0
10,677,Feed,clay,2,20,16,16,1,0
11,677,Feed,clay,2,5,14,16,2,0
12,677,Feed,clay,2,15,16,2,1,0
13,677,Feed,clay,2,15,20,15,3,0
14,677,Feed,clay,2,20,16,14,2,0
15,677,Feed,clay,2,20,20,14,2,0
16,677,Feed,clay,2,20,34,3,3,0
17,677,Feed,clay,2,30,30,1,2,0
18,677,Feed,clay,2,35,34,0,1,0
19,677,Feed,clay,2,40,30,8,1,0
20,732,Feed,clay,2,5,,17,1,0
21,731,Feed,clay,2,10,18,19,2,0
22,731,Feed,clay,2,10,,5,3,0
23,732,Feed,clay,2,15,13,22,2,0
24,732,Feed,clay,2,15,36,0,1,0
25,732,Feed,clay,2,20,11,22,2,0
26,731,Feed,clay,2,20,23,1,2,0
27,731,Feed,clay,2,40,21,10,1,0
28,731,Feed,clay,2,40,28,3,1,0
29,731,Feed,clay,2,60,30,4,1,0
,,,,,,,,,
1,789,Feed,clay,2,10,23,15,3,0
2,789,Feed,clay,2,5,20,1,2,0
3,789,Feed,clay,2,10,13,20,3,0
4,789,Feed,clay,2,10,19,10,1,0
5,789,Feed,clay,2,10,22,1,2,0
6,789,Feed,clay,2,10,30,1,2,0
7,789,Feed,clay,2,10,31,1,2,0
8,789,Feed,clay,2,20,13,15,2,0
9,789,Feed,clay,2,20,19,15,1,0
10,789,Feed,clay,2,20,27,5,2,0
11,789,Feed,clay,2,30,19,15,2,0
12,789,Feed,clay,2,30,23,15,1,0
13,789,Feed,clay,2,30,,14,1,0
14,790,Feed,clay,2,30,27,5,3,0
15,789,Feed,clay,2,40,33,3,1,0
16,790,Feed,clay,2,40,35,7,1,0
17,851,Feed,clay,2,40,38,6,3,0
18,851,Feed,clay,2,5,26,14,2,0
19,851,Feed,clay,2,10,8,17,1,0
20,851,Feed,clay,2,10,17,19,2,0
21,851,Feed,clay,2,10,19,18,2,0
22,851,Feed,clay,2,10,25,6,1,0
23,851,Feed,clay,2,15,16,19,3,0
24,851,Feed,clay,2,15,40,0,1,0
25,851,Feed,clay,2,20,10,22,1,0
26,851,Feed,clay,2,20,15,16,2,0
27,851,Feed,clay,2,20,,18,3,0
28,851,Feed,clay,2,20,34,5,2,0
29,851,Feed,clay,2,30,21,10,1,0
30,851,Feed,clay,2,30,30,8,2,0
31,850,Feed,clay,2,40,27,10,3,0
32,851,Feed,clay,2,40,30,7,3,0
33,851,Feed,clay,2,40,35,2,3,0
34,851,Feed,clay,2,40,38,5,1,0
,,,,,,,,,
1,915,Feed,clay,2,5,8,25,2,0
2,916,Feed,clay,2,10,12,22,3,0
3,915,Feed,clay,2,10,15,18,1,0
4,916,Feed,clay,2,10,18,17,1,0
5,915,Feed,clay,2,10,24,15,1,0
6,915,Feed,clay,2,10,31,5,1,0
7,915,Feed,clay,2,10,39,3,1,0
8,916,Feed,clay,2,15,27,10,3,0
9,915,Feed,clay,2,20,20,10,2,0
10,915,Feed,clay,2,20,20,20,3,0
11,916,Feed,clay,2,20,26,4,3,0
12,915,Feed,clay,2,20,35,4,3,0
13,915,Feed,clay,2,25,14,22,1,0
14,915,Feed,clay,2,40,36,5,2,0
,,,,,,,,,
1,984,Feed,clay,2,40,25,5,1,0
2,984,Feed,clay,2,5,10,16,2,0
3,984,Feed,clay,2,5,20,16,1,0
4,984,Feed,clay,2,5,,13,2,0
5,984,Feed,clay,2,10,8,24,2,0
6,984,Feed,clay,2,10,,6,3,0
7,984,Feed,clay,2,15,8,21,1,0
8,984,Feed,clay,2,15,21,15,2,0
9,984,Feed,clay,2,20,10,26,1,0
10,984,Feed,clay,2,20,12,2,2,0
11,984,Feed,clay,2,20,13,8,3,0
12,984,Feed,clay,2,20,,26,2,0
13,1056,Feed,clay,2,20,,7,1,0
14,1056,Feed,clay,2,5,10,12,1,0
15,1056,Feed,clay,2,5,40,8,2,0
16,1056,Feed,clay,2,10,17,24,2,0
17,1056,Feed,clay,2,10,25,11,2,0
18,1056,Feed,clay,2,15,42,5,3,0
19,1056,Feed,clay,2,20,10,22,3,0
20,1056,Feed,clay,2,20,,1,2,0
21,1056,Feed,clay,2,20,38,10,3,0
22,1056,Feed,clay,2,20,40,0,3,0
23,1056,Feed,clay,2,30,15,17,2,0
24,1056,Feed,clay,2,30,31,5,1,0
25,1056,Feed,clay,2,30,33,5,3,0
26,1056,Feed,clay,2,40,,12,2,0
27,1056,Feed,clay,2,40,30,4,3,0
,,,,,,,,,
1,1056,Feed,clay,2,25,,3,1,2
2,1132,Feed,clay,2,5,,22,2,0
3,1132,Feed,clay,2,5,15,8,3,0
4,1132,Feed,clay,2,5,22,15,2,0
5,1132,Feed,clay,2,10,,18,2,0
6,1132,Feed,clay,2,10,14,24,2,0
7,1132,Feed,clay,2,10,,14,1,0
8,1132,Feed,clay,2,20,14,27,2,0
9,1132,Feed,clay,2,20,,19,3,0
10,1132,Feed,clay,2,20,29,9,2,0
11,1132,Feed,clay,2,20,38,4,3,0
12,1132,Feed,clay,2,30,27,13,3,0
13,1132,Feed,clay,2,30,28,14,1,0
14,1132,Feed,clay,2,30,38,2,3,0
15,1132,Feed,clay,2,50,37,5,2,0
16,1132,Feed,clay,2,20,35,2,2,2
17,1212,Feed,clay,2,5,,23,1,0
18,1212,Feed,clay,2,5,,14,2,0
19,1212,Feed,clay,2,5,30,9,1,0
20,1212,Feed,clay,2,10,6,29,1,0
21,1212,Feed,clay,2,10,9,14,2,0
22,1212,Feed,clay,2,10,15,29,2,0
23,1212,Feed,clay,2,15,19,23,1,0
24,1212,Feed,clay,2,15,,13,2,0
25,1212,Feed,clay,2,20,,28,2,0
26,1212,Feed,clay,2,20,23,12,3,0
27,1212,Feed,clay,2,20,31,6,3,0
28,1212,Feed,clay,2,20,33,4,1,0
29,1212,Feed,clay,2,20,37,5,3,0
30,1212,Feed,clay,2,30,,8,3,0
31,1212,Feed,clay,2,30,27,7,1,0
32,1212,Feed,clay,2,30,36,4,2,0
33,1212,Feed,clay,2,40,40,3,2,0
34,1212,Feed,clay,2,60,30,1,2,0
35,1212,Feed,clay,2,60,33,5,1,0
36,1212,Feed,clay,2,60,40,1,3,0
37,1296,Feed,clay,2,5,20,30,3,0
38,1296,Feed,clay,2,5,21,20,2,0
39,1296,Feed,clay,2,5,32,12,3,0
40,1297,Feed,clay,2,5,35,5,1,0
41,1297,Feed,clay,2,10,15,15,1,0
42,1296,Feed,clay,2,10,22,20,2,0
43,1297,Feed,clay,2,10,41,2,1,0
44,1296,Feed,clay,2,15,15,3,2,0
45,1297,Feed,clay,2,15,40,0,2,0
46,1296,Feed,clay,2,20,10,18,2,0
47,1296,Feed,clay,2,20,10,26,3,0
48,1296,Feed,clay,2,20,36,8,2,0
49,1296,Feed,clay,2,20,40,2,1,0
50,1296,Feed,clay,2,25,36,3,2,0
51,1297,Feed,clay,2,30,,6,1,0
52,1297,Feed,clay,2,35,35,5,2,0
53,1296,Feed,clay,2,40,,10,2,0
54,1297,Feed,clay,2,60,34,8,3,0
55,1385,Feed,clay,2,5,,19,1,0
56,1385,Feed,clay,2,10,5,6,3,0
57,1385,Feed,clay,2,10,9,21,2,0
58,1385,Feed,clay,2,10,,6,1,0
59,1385,Feed,clay,2,10,24,5,1,0
60,1385,Feed,clay,2,10,24,17,2,0
61,1385,Feed,clay,2,15,,4,3,0
62,1385,Feed,clay,2,20,12,30,1,0
63,1385,Feed,clay,2,20,35,0,1,0
64,1385,Feed,clay,2,20,35,11,2,0
65,1385,Feed,clay,2,25,23,20,2,0
66,1385,Feed,clay,2,30,,0,2,0
67,1385,Feed,clay,2,40,32,4,2,0
68,1385,Feed,clay,2,50,40,6,2,0
,,,,,,,,,
1,1478,Feed,clay,2,5,11,27,1,0
2,1478,Feed,clay,2,10,5,17,2,0
3,1478,Feed,clay,2,10,,20,3,0
4,1478,Feed,clay,2,10,29,17,3,0
5,1478,Feed,clay,2,15,,7,1,0
6,1478,Feed,clay,2,15,37,5,2,0
7,1478,Feed,clay,2,20,12,7,2,0
8,1478,Feed,clay,2,20,24,15,2,0
9,1478,Feed,clay,2,20,27,17,1,0
10,1478,Feed,clay,2,20,31,1,2,0
11,1478,Feed,clay,2,20,40,8,1,0
12,1478,Feed,clay,2,20,43,2,1,0
13,1478,Feed,clay,2,30,,9,2,0
14,1478,Feed,clay,2,80,41,11,2,0
,,,,,,,,,
1,1575,Feed,clay,2,10,42,4,2,0
2,1575,Feed,clay,2,10,42,7,2,0
3,1575,Feed,clay,2,15,20,18,1,0
4,1576,Feed,clay,2,20,,5,2,0
5,1576,Feed,clay,2,20,47,0,1,0
6,1576,Feed,clay,2,20,47,2,2,0
7,1576,Feed,clay,2,30,35,12,3,0
8,1576,Feed,clay,2,30,45,1,3,0
9,1576,Feed,clay,2,40,28,13,1,0
10,1575,Feed,clay,2,60,31,14,2,0
11,1678,Feed,clay,2,5,34,14,1,0
12,1678,Feed,clay,2,10,5,29,2,0
13,1678,Feed,clay,2,10,,30,2,0
14,1678,Feed,clay,2,10,20,12,2,0
15,1678,Feed,clay,2,10,35,11,2,0
16,1678,Feed,clay,2,15,,31,1,0
17,1678,Feed,clay,2,15,41,8,3,0
18,1678,Feed,clay,2,20,5,32,1,0
19,1786,Feed,clay,2,15,47,2,2,0
20,1785,Feed,clay,2,20,30,13,3,0
21,1785,Feed,clay,2,20,36,12,2,0
22,1785,Feed,clay,2,20,41,10,2,0
23,1786,Feed,clay,2,20,45,2,3,0
24,1786,Feed,clay,2,20,48,0,2,0
25,1785,Feed,clay,2,30,15,20,2,0
26,1785,Feed,clay,2,30,,3,2,0
27,1785,Feed,clay,2,40,21,10,2,0
28,1785,Feed,clay,2,40,35,0,2,0
29,1785,Feed,clay,2,60,,23,1,0
30,1786,Feed,clay,2,60,46,3,3,0
31,1898,Feed,clay,2,5,28,18,3,0
32,1898,Feed,clay,2,5,28,23,2,0
33,1898,Feed,clay,2,5,37,9,1,0
34,1898,Feed,clay,2,10,34,0,2,0
35,1898,Feed,clay,2,15,13,31,2,0
36,1898,Feed,clay,2,15,43,3,2,0
37,1898,Feed,clay,2,20,35,15,1,0
38,1898,Feed,clay,2,20,38,11,2,0
39,1898,Feed,clay,2,20,42,5,1,0
40,1898,Feed,clay,2,20,45,7,2,0
41,1898,Feed,clay,2,30,34,16,1,0
42,1898,Feed,clay,2,40,25,13,2,0
43,1898,Feed,clay,2,60,31,6,2,0
,,,,,,,,,
1,2016,Feed,clay,2,15,42,7,1,0
2,2015,Feed,clay,2,5,33,17,2,0
3,2016,Feed,clay,2,10,30,22,1,0
4,2015,Feed,clay,2,20,20,27,1,0
5,2015,Feed,clay,2,20,36,1,3,0
6,2016,Feed,clay,2,25,39,11,3,0
7,2016,Feed,clay,2,40,24,7,3,0
8,2015,Feed,clay,2,40,25,22,3,0
9,2015,Feed,clay,2,40,45,7,3,0
10,2016,Feed,clay,2,40,49,3,2,0
,,,,,,,,,
1,2139,Feed,clay,2,5,27,6,1,0
2,2138,Feed,clay,2,5,44,4,2,0
3,2138,Feed,clay,2,10,12,13,3,0
4,2138,Feed,clay,2,10,,18,1,0
5,2138,Feed,clay,2,10,15,23,1,0
6,2139,Feed,clay,2,10,35,25,3,0
7,2138,Feed,clay,2,15,19,28,1,0
8,2139,Feed,clay,2,20,15,33,3,0
9,2139,Feed,clay,2,20,21,28,1,0
10,2139,Feed,clay,2,20,33,1,1,0
11,2139,Feed,clay,2,20,49,5,2,0
12,2138,Feed,clay,2,20,50,0,3,0
13,2138,Feed,clay,2,30,42,1,2,0
,,,,,,,,,
,,,,,,,,,
1,2267,Feed,clay,2,15,26,21,2,0
2,2267,Feed,clay,2,5,5,33,2,0
3,2267,Feed,clay,2,5,12,12,1,0
4,2267,Feed,clay,2,10,10,39,1,0
5,2267,Feed,clay,2,10,12,29,1,0
6,2267,Feed,clay,2,10,26,27,2,0
7,2267,Feed,clay,2,10,36,16,2,0
8,2267,Feed,clay,2,15,13,29,3,0
9,2267,Feed,clay,2,15,,5,3,0
10,2267,Feed,clay,2,20,15,14,3,0
11,2267,Feed,clay,2,20,19,26,2,0
12,2267,Feed,clay,2,20,22,20,2,0
13,2267,Feed,clay,2,20,32,0,3,0
14,2267,Feed,clay,2,30,27,19,1,0
15,2401,Feed,clay,2,5,42,8,3,0
16,2401,Feed,clay,2,10,15,30,1,0
17,2402,Feed,clay,2,10,24,30,1,0
18,2401,Feed,clay,2,10,29,16,2,0
19,2401,Feed,clay,2,10,48,5,2,0
20,2401,Feed,clay,2,15,50,4,1,0
21,2401,Feed,clay,2,20,40,10,1,0
22,2401,Feed,clay,2,20,47,3,3,0
23,2542,Feed,clay,2,5,16,24,2,0
24,2541,Feed,clay,2,5,47,5,1,0
25,2542,Feed,clay,2,10,,21,2,0
26,2541,Feed,clay,2,10,,16,1,0
27,2542,Feed,clay,2,20,27,17,1,0
28,2541,Feed,clay,2,20,32,11,1,0
29,2542,Feed,clay,2,20,33,11,1,0
30,2541,Feed,clay,2,20,51,1,1,0
31,2541,Feed,clay,2,40,38,12,3,0
32,2542,Feed,clay,2,60,50,3,2,0
,,,,,,,,,
,,,,,,,,,
1,2688,Feed,clay,2,5,5,32,2,0
2,2688,Feed,clay,2,5,,22,3,0
3,2688,Feed,clay,2,5,29,27,2,0
4,2687,Feed,clay,2,10,8,40,2,0
5,2688,Feed,clay,2,20,34,0,2,0
6,2688,Feed,clay,2,20,46,5,2,0
,,,,,,,,,
1,2840,Feed,clay,2,5,5,43,2,0
2,2840,Feed,clay,2,5,10,43,2,0
3,2840,Feed,clay,2,10,52,3,1,0
4,2840,Feed,clay,2,20,,5,2,0
5,2840,Feed,clay,2,20,40,8,1,0
6,2840,Feed,clay,2,40,,8,1,0
,,,,,,,,,
,,,,,,,,,
1,2999,Feed,clay,2,10,24,15,3,0
2,2999,Feed,clay,2,10,52,5,3,0
3,2999,Feed,clay,2,15,47,9,3,0
4,2999,Feed,clay,2,20,10,39,2,0
5,2999,Feed,clay,2,30,25,13,2,0
6,2999,Feed,clay,2,30,54,4,2,0
7,2999,Feed,clay,2,40,30,36,1,0
,,,,,,,,,
,,,,,,,,,
